1 1.8138
1.5 1.37585
2 1.10826
2.5 0.927808
3 0.797892
3.5 0.69989
4 0.623329
4.5 0.561866
5 0.511437
5.5 0.469314
6 0.433602
6.5 0.40294
7 0.376329
7.5 0.353015
8 0.332421
8.5 0.314097
9 0.297688
9.5 0.282908
10 0.269526
10.5 0.257354
11 0.246233
11.5 0.236033
12 0.226645
12.5 0.217975
13 0.209944
13.5 0.202484
14 0.195536
14.5 0.189048
